TweetID,Username,CreateDate,label,Keyword,Text
1367882703127855108,iuicoakland,2021-03-05 17:00:25+00:00,1,Jews,"#captainbenaiah- Tired of Captivity. Only on our #iuic #sacramento YouTube page. Don’t forget to subscribe, like, share and comment. #Israelites #hebrews #jews\n\nhttps://t.co/6p209N6zgG\n\nTo learn more visit our page at https://t.co/eJxw5Sop41 (YI) https://t.co/nseUxJVtzY"
1293952034299940864,MA4NV5,2020-08-13 16:46:20+00:00,0,Israel,President @realDonaldTrump's historic peace agreement between Israel and UAE was easier than negotiating aid relief with Nancy Pelosi.\n\nDemocrats should be ashamed!
1434617203207426051,JamealHosan,2021-09-05 20:39:29+00:00,0,Jews,"Matthew Cronjager planned to build a weapons storage bunker for attacks on Jews, Muslims, gay people and the government.\n(No mention of his religion) https://t.co/XWBoKxKNJM"
1355610736345669638,Jean990008,2021-01-30 20:16:00+00:00,0,Jews,"It’s 2021, a Republican member of Congress has literally just said Jews are controlling space to start wildfires in California and NOT ONE REPUBLICAN has said anything. Truly disgraceful. She should resign or be expelled. Unfathomable."
1195816926838231041,corjoy,2019-11-16 21:32:27+00:00,1,ZioNazi,Send these ZioNazi Ashkenazi barbaric murderers back to where they came from-Lord knows it’s not Palestine the Holy land where the Prince of Peace -J.C. a Syrian Palestinian came from...Any ?’s  #BDS https://t.co/aHzxRdhDZJ
1299083573153144839,ComandanteLupo,2020-08-27 20:37:14+00:00,0,Jews,27 August 1942 | A transport of 995 Jews deported from #Malines/#Mechelen in German-occupied #Belgium arrived at #Auschwitz. After the selection 101 men &amp; 114 women were registered. 780 people were murdered in gas chambers. \n\nJulius &amp; Tauba Radziwiller were among them. https://t.co/MGA0emQIVC
1186410034441400321,Corrie_Mooney,2019-10-21 22:32:49+00:00,0,Jews,"Stuttgart Courier condemns ""unsuitable compassion for Jews""- German newspaper reports that ""some passengers on trams will give elderly Jewesses their seats""."
1280829833824686080,__ChillPhil,2020-07-08 11:43:23+00:00,1,Jews,RT @mmckoy: Just saw a jeWISH woman on IG say that Hitler killed 30 million Jews!! ?????????????? This fictitious number goes up every day or year
1191406046113357830,IAmProwertastic,2019-11-04 17:25:11+00:00,0,Kikes,"Richard Spencer is a fucking Nazi.\nDon't believe it?\nListen to this.\n\n""Little fucking kikes, they get ruled by people like me. Little fucking octaroons. My ancestors enslaved those pieces of fucking shit."" via @Avi_Bueno\n#mondaymorning @mondaymotivation \nhttps://t.co/zGMD8inyyJ"
1317176447136661504,HananyaNaftali,2020-10-16 18:51:51+00:00,0,Israel,@WhiteHouse @CVSHealth @Walgreens God bless President Trump from Israel 🇮🇱🇺🇸
1434715027416571907,truromanticlife,2021-09-06 03:08:12+00:00,0,Jews,"Donald Trump takes a swipe at Catholics and Jews who did not vote for him. Way to go getting even MORE people to hate you, fascist SOCIOPATH! https://t.co/qGf4MG6bsC"
1095070695070093313,TheAllKnowingN1,2019-02-11 21:22:53+00:00,0,Jews,"@classiclib3ral Simple Republican grift- ""If you're critical of Israel in any fashion or form, you hate Jews. Full stop."""
1214068982547959809,DJSiri,2020-01-06 06:19:36+00:00,1,ZioNazi,This ZioNazi US Mafia head will use every dirty blackmail trick in the book. The #Iraq people must not cave in.(#Trump threatens Iraq with �very big sanctions� unless it pays back BILLIONS..) https://t.co/LSmUsqwq4h #CapeTown #SouthAfrica
1266935687925948416,RonRugged,2020-05-31 03:33:01+00:00,0,Jews,"You know who else was broke the law?   Jews. And Roma. And LGBTQ+ people. And the disabled. During Nazi Germany.   Just because something is 'the law' doesn't make it right or good. If evil people write laws, then laws will be evil. Who's writing the laws? Who's enforcing them?"
1471486249412268035,lmarkoe,2021-12-16 14:23:55+00:00,0,Jews,American Jews — on the left and the right — got Trump’s Israel legacy  https://t.co/JEqF0uAwez via @jdforward
1356308377815687168,Rapport2012,2021-02-01 18:28:10+00:00,0,Jews,"Today we remember the six million Jews murdered during the Holocaust. 🙏🏻🕯\n\nTo commemorate #InternationalHolocaustRemembranceDay, I wanted to share this beautiful video of young girls from all over the world reading amazing quotes from Anne Frank's diary. https://t.co/zDe3a7pDdr"
1438529431476346883,JakoKawsu,2021-09-16 15:45:17+00:00,0,Jews,"Jerusalem, 2 Saying, Where is he that is born King of the Jews? for we have seen his star in the east, and are come to worship him. https://t.co/MSWAogElms"
1319917812329205760,realAMurtagh,2020-10-24 08:25:04+00:00,0,Jews,"Bill de Blasio can’t control actual criminals, including rioters and murderers. But he’s getting good at rounding up Jews.  https://t.co/czuykI5WEI"
1353445348291862529,condon_eve,2021-01-24 20:51:31+00:00,0,Jews,@JohnDePetroshow RICI is a rightwing org of some Jews and more Evangelical Christians that exists to accuse synagogues and other Jewish entities of being insufficiently supportive of Israel and harass their members and rabbis. They've also voiced support for white nationalism.
1284744728794107905,LionWatchful,2020-07-19 06:59:47+00:00,0,Jews,"The deportation of Jews on trains was the last part of a long, slowly-developing process of humiliation, exclusion, persecution and hatred. \n\nWhat happened in #Auschwitz was the final stage of state-sponsored ideological hatred that was gradually turning into genocide. https://t.co/G8QHJxCtnQ"
1225338628177584129,Georges43172743,2020-02-06 08:41:09+00:00,1,Israel,Europe kowtows to Israeli apartheid  (via @NewsfusionApps Israel News) https://t.co/jrHl5WPIuJ
1230160826742513664,matanco999,2020-02-19 16:02:51+00:00,0,ZioNazi,"I'm a ""Zionazi"" cause i showed evidence of the temple in jerusalem existing where the temple mount is. Whoops. Sorry it offends you. https://t.co/w3y9PFTKL4"
1392426512029077508,Trinny61,2021-05-12 10:28:45+00:00,1,Jews,The Jews in Israel are not descendants of Judean Hebrews. They are Kazaria converts. A religious mix of Torah &amp; Kazarian mysticism.  Palestinian people ARE the genetic inheritance of the land. Time to see the facts and truth in history. https://t.co/IPhgWVZIiB
1431210278386126854,ObinnaOssaiCHS,2021-08-27 11:01:35+00:00,0,Jews,"You're wrong. \nWhen Esther became Queen, the Jews were not in trouble. The problem started after Esther was already queen. \nEsther became queen in the 7th year of his reign (Est 2:16) while Jews were ordered to be killed on the 12th year of his reign (Est 3:7) https://t.co/xpVrOTWK7z"
1474184645214310405,outandaboutjc1,2021-12-24 01:06:23+00:00,0,Jews,"@BadVaccineTakes ""My personal belief is driving is more dangerous when you're sober so I make a personal choice to down 6 beers before driving and so the government banned me from driving so that makes me just like the Jews in the Holocaust."""
1321606576264908803,SAMO84036075,2020-10-29 00:15:36+00:00,1,Israel,Israel forces Twitter to delete 128 pro-Palestinian and/or Palestinian accounts for criticising its apartheid regime and exposing its crimes https://t.co/ehJkzu2lqJ
1463373169822216194,dippydappyduck,2021-11-24 05:05:26+00:00,1,Jews,"@sean_zaher There were no Jews ever, anywhere, before 8th century AD when Judaism emerged in Mesopotamia (today's Iraq), under the Abbasid Caliphate. The first ever Jews were Arabs, and spoke Arabic.\n\nAbraham, Jacob, Moses, David, Solomon etc weren't 'Jews'.\n\n""Jewish state"" is a Zionist hoax"
1288913991536975872,DeeperThanDaps,2020-07-30 19:06:57+00:00,0,Jews,Martin Luther King’s famous\n “I Have A Dream” \nwas originally called “Normalcy Never Again”.\n\nThe Jews co-opted the grassroots organizations &amp; created the Civil Rights Movement.\n\nProfessor 👨🏾‍🏫 Tony Martin exclaims how Stanley Levinson ✡️wrote many of King’s speeches https://t.co/5XBaliySOq
1271283431801053184,_fmary,2020-06-12 03:29:24+00:00,1,Israel,"Davis states �Palestine has occupied a pivotal place, because of similarities between Israel &amp; the US�settler colonialism &amp; their ethnic cleansing processes with respect to Indigenous people, their systems of segregation, use of legal systems to enact systematic repression.�"
1391261138831036422,redwoodsorrel,2021-05-09 05:17:58+00:00,0,Jews,"9 May 1943 | A French Jewish girl, Françoise Sukno, was born in Paris.\n\nShe arrived in #Auschwitz on 2 August 1943 in a transport of 1,000 Jews deported from Drancy. She was among 727 of them murdered in a gas chamber after the selection. https://t.co/fX5uxqP4As"
1239492952545689600,krallen_3,2020-03-16 10:05:23+00:00,0,Jews,"The Holocaust was the attempt by the Nazis and their collaborators to murder all the Jews in Europe. It shook the foundations of modern civilisation. Learn more about this, and the genocides which followed, on our website: https://t.co/coEFFSnW7y https://t.co/h0qGKD4WCL"
1387147784948576258,msolis1982,2021-04-27 20:52:58+00:00,1,Jews,"We recognize that for many Jews, reckoning with a thoroughly researched and well-documented report about Israel's apartheid practices, is going to be a painful experience, but it's also a necessary one.\n\nSee below for an example of how not to engage with @hrw's report. https://t.co/cPl9umW1KK"
1396871681382170629,SloaneTodd,2021-05-24 16:52:16+00:00,0,Jews,"Just to be clear, this was tweeted after her comments comparing mask mandates for unvaccinated Members of Congress to the slaughter of 6 million Jews. https://t.co/NXMinkE92T"
1212814182246240263,bettypge69,2020-01-02 19:13:28+00:00,0,Jews,"If “gentrification” and not antisemitism is driving the attacks on Orthodox Jews in Brooklyn, why aren’t we seeing any hipsters with smashed kombucha and black eyes?"
1226462657177210880,Iqbalwaheed17,2020-02-09 11:07:38+00:00,1,ZioNazi,@swilkinsonbc ZIONAZIS POGROMS AS LONG AS WORLD LEADERS KEEP SILENT ZIONAZIS POGROMS WILL CONTINUE
1283401552032456705,thaatDogFather,2020-07-15 14:02:29+00:00,0,Jews,@LuvLife289 @alanamikia He called Jews “roaches”. Farrakhan is  akin to Hitler in their ideals
1249982516745953281,newzgeek,2020-04-14 08:47:10+00:00,0,Israel,The coronavirus tsunami: A chance to promote closer US-Israel cooperation - https://t.co/jt81CJbuzm
1263867135194996737,setarehrad9,2020-05-22 16:19:41+00:00,0,Israel,The citizens of both nations Iran &amp; Israel will live to see a brighter tomorrow for themselves and their countries \n\nNear is the future of peace &amp; cooperation between us for the betterment of humanity \n\n🍷L'Chaim🍷\n\n#ShalomFromIran https://t.co/24HFTvcrEd
1345809394802581506,Thom4s_Dank,2021-01-03 19:08:58+00:00,1,Israel,"@ryannapa__ @MikkelsonsMads @BritishDeanV20 Right wingers dont boycott papers because they actually believe the bullshit inside them (like you). Israel is an apartheid state so people should be supporting palestine,There is no evidence of the left hating jews outside the daily mail,youre just repeating dail mail headlines."
1143064570195587073,27kislev5719,2019-06-24 07:53:25+00:00,0,Jews,"Solidly researched from Dani Ishai Behan to debunk the ""Zionists stole our food and culture!"" lie: Israelis, and Je� https://t.co/U0YL6Eqbv5"
1137068953136717824,HiggsyPigsy,2019-06-07 18:48:58+00:00,0,Kikes,"@benshapiro Hey Ben, if straight dudes can call gay people Queers, can I call Jews Kikes? like it's the same thing so its ok isn't it?"
1298002449790361600,Dean24466231,2020-08-24 21:01:14+00:00,0,Israel,Why would any Christian not support Trump if he stands with all evangelical Christians and supports Israel? Help me out with this one.
1287074467114635265,LLLwry,2020-07-25 17:17:20+00:00,0,Israel,Ex-Mossad chief says Israel cannot stop Tehran from attaining nuclear weapons https://t.co/qME8Ox9Ntr
1344802638106226688,iGoCrystal,2021-01-01 00:28:28+00:00,0,Israel,Israeli and Arab media reports that Saudi and Israel are pressuring Trump to strike Iran before he leaves office. Completely disregarding US interest and the wellbeing of the American people.   Who needs enemies when you have friends like this?  https://t.co/5Q2ytEof6v
1124608609508364289,drsheeda1,2019-05-04 09:36:01+00:00,1,Kikes,"This is Pakistan's impulse in one body... to the world, to the enemies, to the traitors &amp; kikes.    \n\n#WeStandWithPakArmy 💪🏼\n#PakArmy4Peace https://t.co/qaGyjJ2zls"
1327326902286123008,Coach_Chaparro,2020-11-13 19:06:08+00:00,0,Israel,Texas Travelers’ Israel Godina (@Israel_Godina27) starting the game out hot with 6K through 4 IP.\n\nSocorro (TX) 2022 #uncommitted https://t.co/5IOVwTAlCG
1233438028846125058,maria_battles,2020-02-28 17:05:16+00:00,0,Israel,RT @JordanSekulow: Radio: Israel Makes Potential Breakthrough in Race for Coronavirus Vaccine https://t.co/eWD7lpha5c
1252973294170460164,RLoveFreedom,2020-04-22 14:51:27+00:00,0,Jews,"@VickiDunneMLA @benedictrogers But this is not possible under the control of dictator, we are like Jews in Nazi Germany\n#Kristallnacht https://t.co/X4W3M0lIaS"
1294087926851100672,mcmurray_sandra,2020-08-14 01:46:19+00:00,0,Israel,What President @realDonaldTrump did today was unbelievable.\n\nHe brokered a peace deal between Israel &amp; the United Arab Emirates. \n\nPresident Donald J. Trump deserves the Nobel Peace Prize\n\nRaise your hand if you agree 🖐
1202942241876172800,plive_calmer,2019-12-06 13:25:54+00:00,1,Kikes,🙊 I bet #randum The media's slanted view of kikes mind-blowingly was due to cuckolds :) Mad ? 💘 🌕 👉 👀 🍁 🚕 🐻 ® 👈 🔂 ⛵ ⛲
1463410804066238470,GiovanniMoglia,2021-11-24 07:34:59+00:00,0,Jews,"23 November 1943 | A transport of 1,200 Jews deported from Drancy in German-occupied #France arrived at #Auschwitz. SS doctors selected 241 men &amp; 45 women to be registered. The remaining 914 were murdered immediately in gas chambers. \n\n9-years-old Francis Levin was among them. https://t.co/1RfawNiDEm"
1268538561403420678,Shrand1,2020-06-04 13:42:16+00:00,0,Israel,"In the US, Jewish stores have been looted and synagogues have been vandalised. Israel has even been blamed for the violence and racism of some US police. \n\nThese are the acts of anti-Jewish racists. No ifs, no excuses.\n\nIf you don't call this out - you're not fighting racism."
1192575506882977794,vafairman,2019-11-07 22:52:12+00:00,0,ZioNazi,"Don’t forget “genocide!” \n\nLike “zionazi,” they figure it’s especially painful, as they turn what actually happened (((us))) on its head. https://t.co/xfSSsvoX93"
1233357275508756480,6549lmartin,2020-02-28 11:44:23+00:00,0,Jews,"Al Jazeera spies on American Jews to produce anti-Israel propaganda film, invites Congress to premiere https://t.co/dTHImvCGPh"
1271030274944634880,markthehutch,2020-06-11 10:43:26+00:00,1,Israel,@KarimNK96 Israel is becoming the new Nazi state of the world...Very worrying and i can�t get my head around it.
1151948266306756610,ofredericksimon,2019-07-18 20:14:03+00:00,0,Jews,@Blisz2 @C_Oranye @renoomokri That's always the plan tho 😂.\n\nBut my theory is that the early Jews were Arabs too
1256479048202686464,annasophiakurtz,2020-05-02 07:02:04+00:00,0,Jews,a quote associated with a place where helpless jews and other minorities were worked to death is never acceptable to use. never.
1356256969359822851,clamoribus_,2021-02-01 15:03:54+00:00,0,Jews,"New Video! How a WWII-era Japanese diplomat defied his own government and saved thousands of Jews from the horrors of the Holocaust. Please watch, like, and subscribe! (By @NoahOskow) #japan #holocaust #history\n\nhttps://t.co/nnpzIdvju0"
1345689260179992576,BBCWorld,2021-01-03 11:11:35+00:00,0,Israel,"Israel had early success in the fight against the Covid-19 pandemic in 2020, but that came at a cost\n\nHere's how Covid-19 changed lives in the country\n\nhttps://t.co/Od0iKnioyr https://t.co/FKYQ9d2WCo"
1270982396121214978,craftsprite,2020-06-11 07:33:11+00:00,1,Jews,@Freckled_Smudge I looked into the funding of the Make It Right campaign to remove the statues. They were mostly Jews.
1295308839647092743,Lilith_Sees,2020-08-17 10:37:47+00:00,0,Jews,People laugh but this is the kind of conspiracy theory Hitler spewed about the Jews prior to the Holocaust. 45 is spreading this same disinformation RIGHT NOW.  #ONEV1 #VoteBlueToSaveAmerica   The QAnon Conspiracy Theory: A Security Threat in the Making? https://t.co/gAEiAo1NxJ
1294132372602929152,realamkypaul,2020-08-14 04:42:56+00:00,0,Israel,"@davidclarke76 @MaxNordau @RashidaTlaib If United Arab Emirates and other Arab nations stop Israel to continue their process on Arab Bank and recognise the status quo of Israel and Palestine, that would be a succeed. Egypt and Jordan also recognise Israel."
1295920744140910592,davidpies1,2020-08-19 03:09:17+00:00,0,Israel,"Just for the record, @realDonaldTrump is bringing peace to the Middle East: Now *Sudan* wants to make peace with Israel. What did Joe do? Hid in his basement, had a nice lunch."
1414555781131874310,jewish_activist,2021-07-12 12:02:34+00:00,0,Jews,No but actually the Catholic Church owes Jews many synagogues across the world that were taken and converted into churches. https://t.co/iXZ0RzZrRB
1084312315019767815,hartman_eng,2019-01-13 04:52:56+00:00,1,Kikes,"I do not look down on niggers, kikes, wops or greasers.\nHere you are all equally worthless!\n「黒豚、ユダ豚、イタ豚を、俺は見下さん　すべて平等に価値がない！」"
1145458662569369606,JWalker1787,2019-06-30 22:26:41+00:00,0,Jews,BREAKING Jews blocking entrance to Elizabeth Concentration Camp in New Jersey. Arrests imminent #JewsAgainstICE https://t.co/PtQNvZnz0R
1091040894252470275,TheTrueDAO,2019-01-31 18:29:54+00:00,1,ZioNazi,"@realDonaldTrump Being a stupid Zionazi tool, must feel great. LOL\nHey, BUILD THE WALL!!! remember that?"
1380786475118264322,BlueTurk7X,2021-04-10 07:35:24+00:00,0,Jews,"@ANCA_DC Jews did not have armed rebellion against Germany, they were simply Jew.\nArmenian armed militia took the side of enemy Russia during WWI, burned villages, killed innocent civillians. Armenian people thus were only relocated to South, but militia (naturally) neutralized. Genocide?"
1219628821881802753,ReaperHayes,2020-01-21 14:32:25+00:00,0,Jews,"Yes. Allowing the ones that refuse to be puppets to defend themselves is selfish paranoia. Hitler knew the Jews were just using selfish paranoia, that's why they weren't allowed to defend themselves."
1257156455171452929,lotusgdess,2020-05-04 03:53:50+00:00,0,Jews,"Trump: I'm treated worse than Lincoln, worse than Jews at the holocaust, worse than Jesus on the cross, worse than slaves on plantations, 😭👶😭👶😭pity me everybody, poor, poor pitiful me."
1369996611523211264,SnydyMan,2021-03-11 13:00:20+00:00,0,Jews,"10 years ago today, 2 Palestinian terrorists murdered Ruth, Udi, Yoav (11), Elad (4) &amp; baby Hadas Fogel. \n\nAs a reward for murdering Jews, the salary the Palestinian Authority pays the murderers is set to rise by 50%, from 4,000 shekels ($1,203) to 6,000 ($1,806) per month. https://t.co/gcsP9ecpfN"
1239380527561560069,RlinglyEarl,2020-03-16 02:38:39+00:00,0,Jews,"Listen, ya got a problem with the Jews, just say so. I see you. https://t.co/kRGhCNwcJc"
1302304488242450432,Hendo968,2020-09-05 17:56:00+00:00,0,Israel,"He went rogue and left the CIA. Before his death, he talked about the US’s aggression towards Muslim countries and their solidarity with Israel killing Palestinians. And then they killed him and invaded the Middle East, killed a bunch of people and kind of proved him right..."
1096251351842078720,odd_opinions5,2019-02-15 03:34:24+00:00,0,Kikes,"@jbouie well, he has a point speaking for my fellow kikes, we are untrustworthy, esp when cash is involved"
1346020030216073222,laguiri,2021-01-04 09:05:57+00:00,0,Jews,"I keep seeing this narrative here about how the Jews were passive and meek during the Holocaust, didn’t protest, and it makes me furious. It is wrong, it is dangerous, and it is harmful af. \n\n1/x thread"
1378038578115014658,OtherJohnII,2021-04-02 17:36:14+00:00,0,Jews,"RT @charlesadler: Ford never burned down a parliament building, never ripped up a constitution, never mass murdered Jews, LGBTQ, Gypsies, &amp;�"
1295915047844159490,gt49841267,2020-08-19 02:46:39+00:00,1,Jews,@windexthewindow The Jews made this trash
1158615219863769088,dilop10,2019-08-06 05:46:09+00:00,0,Jews,"Hamas yesterday: Please stop flying swastikas in public\n\nHamas last week: Please stop saying Jews cause AIDS in public\n\nHamas 2 weeks ago: Please stop calling on Palestinians globally to murder Jews where they see them, in public\n\nIt harms their image.\nhttps://t.co/fbVK2YRFIv https://t.co/DJmi1yJcW2"
1294576065784844288,JAYSING44184606,2020-08-15 10:06:00+00:00,0,Israel,"President of the State of Israel, Reuven Rivlin, sends best wishes to the people of India on their 74th Independence Day 🇮🇱🤝🇮🇳 https://t.co/U5xh2OLofk"
1191356406953324545,Susan63027,2019-11-04 14:07:56+00:00,0,Kikes,"Richard Spencer is a fucking Nazi.\nDon't believe it?\nListen to this.\n\n""Little fucking kikes, they get ruled by people like me. Little fucking octaroons. My ancestors enslaved those pieces of fucking shit."" via @Avi_Bueno\n#mondaymorning @mondaymotivation \nhttps://t.co/zGMD8inyyJ"
1462489716138418188,ymedad,2021-11-21 18:34:54+00:00,0,Jews,"Re: the internal violence in the Arab sector ---\nRemember when our Left accused the Jews residing in Judea and Samaria of creating an atmosphere of ""the Wild West""?\nWell, I am waiting for them to be honest about what's happening in our Arab society."
1462355712231809028,JeanCurran7,2021-11-21 09:42:25+00:00,0,Jews,"Just like the Nazi propaganda of Jews spreading Typhus. . . now, the propaganda of the un-vaccinated spreading Covid19! Technology evolves, human nature doesn't! And so it goes, and so it goes. . . ."
1236602779260641280,AriCicurel,2020-03-08 10:40:52+00:00,0,Israel,@LahavHarkov And the spread of coronavirus wouldn't harm US-Israel cooperation?
1223772963679457280,sfnub40,2020-02-02 00:59:45+00:00,0,Jews,In front of the White House:  Jews reject and strongly condemn the embarrassment agreement launched at the expense of the Palestinian people's rights.  #No4DealOfCentury ?????? #DealOfTheCenturyDisaster #Palestine #NoToTrumpPlan #FreePalestine #Jerusalem https://t.co/Jy3dSifMba
1255989291085377539,matt__byrne,2020-04-30 22:35:56+00:00,0,Jews,@joemcadam like I knew Silver Jews were gonna come out on top but I didn't have any fun doing it
1125462936477097984,tweet4lfe,2019-05-06 18:10:48+00:00,0,Jews,"@SenatorSinema You ain�t fooling nobody. You could careless about Israel, Jews, Christians or Conservatives for tha� https://t.co/gOwzI5huxj"
1291285345766694918,pleasantstore,2020-08-06 08:09:52+00:00,0,Israel,Check out Israel Cycling Academy Team Sweatshirt Hoodie Sport Bicycle Size M #EXUMA https://t.co/ej0AIMS1xD via @eBay
1262909794958086145,josephproudusa,2020-05-20 00:55:33+00:00,0,Jews,"RT @realDSteinberg: He�s *protecting* Jews from themselves, you see. Nothing creepy at all."
1379533371223781377,lencobb3,2021-04-06 20:36:00+00:00,0,Jews,The Czech town of Terezin – Theresienstadt in German – is best known as the site of a ghetto during the German occupation.\nBut many of the buildings that once housed tens of thousands of Jews are now falling into disrepair. | @BBCWorld @BBCRobC\n  https://t.co/naByfuvvh3
1442899906742607873,waitmanb,2021-09-28 17:12:00+00:00,0,Jews,Is it fair to say that Jews invented the footnote?  Because I think it's fair to say that. And I love them for it.\n\n#TeachingPrep\n\nhttps://t.co/AzJemZb9Wm
1355419417736310785,gigimorgan15,2021-01-30 07:35:46+00:00,0,Jews,Our online lesson explains the process of turning Auschwitz into a center of extermination of Jews in gas chambers: https://t.co/saVaEllyil\n\nOther lessons: https://t.co/5GqOAoIj0q
1218904866153693187,Heather75807729,2020-01-19 14:35:40+00:00,0,Jews,@DavidAFrench @RonColeman Let's call it what it is.  Black people attacking Jews
1345737859672764416,SandraDunn1955,2021-01-03 14:24:43+00:00,0,Israel,"Israel has vaccinated about as many people in the last two weeks as the UK has in the last four weeks. UK currently vaccinating around 250,000 a week, Israel did 150,000 in one day on Thursday. Shows it can be done."
1295552788752031744,AgnMaster,2020-08-18 02:47:09+00:00,0,Jews,@panoparker I wonder what your attitude would be if the roles where reversed. Say 3 Jews hammering a black Muslim dude for shouting out Islamic crap about Jews?
1346138380900429824,14wombat1,2021-01-04 16:56:14+00:00,0,Israel,"Yemen:\nEvery indication from incoming Pres.Biden-Secy.Blinken's perception of US policy tbat new initiatives2end this senseless war of Saudi Arabia with Britain,the European Union&amp;Israel as participants.\nIran will(likely)need to show diplomacy theTaliban lacked in Afghanistan. PE https://t.co/49yCQi2pKg"
1398802607586566146,caldernet,2021-05-30 00:45:04+00:00,1,Jews,They should have given Hong Kong to the Jews.\nhttps://t.co/fJ1mgoM2Ws
1237205006236999680,themrpov,2020-03-10 02:33:54+00:00,0,Israel,"Anyone entering Israel will have to be quarantined for at least 2 weeks, Netanyahu says, effectively stopping tourism. The measure will be in effect for at least 2 weeks https://t.co/lF3YRorlyi"
1239080882285264896,BeitAleph,2020-03-15 06:47:58+00:00,0,Jews,"To put things in perspective: \n\nWhen Jews have been ordered not to gather, we have found ways to pray in secret.\n\nWhen told ""convert or die"" many have chosen death.\n\nWhen facing COVID19 we have shut everything down. \n\nPlease don't go to bars. https://t.co/iro4VvfD4h"
1214745326642290689,8_proverbs,2020-01-08 03:07:09+00:00,0,Israel,"The Democrat Party reached a new low. In a vicious attack against Israel that was full of lies, Rep. Rashida Tlaib actually wore the jihad war scarf (keffiyeh) on the floor of the House of Representatives.   Is this is being reported by our non-biased media? ?? https://t.co/JmbWt8B0Cg"
1286974695942823937,starborn110,2020-07-25 10:40:53+00:00,0,Jews,"@jeremydrysdale @IanAustin1965 No response at all from Twitter to the vile hate-speak of @WileyCEO against Jews. Extraordinary example of how the left and the woke can get away with almost anything, and even the most blatantly anti Semitic activity goes unchecked https://t.co/7sD7pQk01Z https://t.co/ATVlinfjW1"
1287132282675965955,AgentCrooky,2020-07-25 21:07:04+00:00,0,Jews,@ZubyMusic Now some ppl thought they have a free pass to be openly racist against white ppl &amp; jews. These #NickCannon statements that white people were subhumans &amp; all the people cheering... One doesn�t need to be a psychologist to see that this will create more racism. ????? https://t.co/c0YnSfEhZo
1120104451342311425,Steve_Cooke,2019-04-21 23:18:06+00:00,0,ZioNazi,"Glenys Wright describes Israelis as 'ZioNazis', reckons the Israeli government were behind ISIL and believes that Jews working in the Twin Towers were given advance warning of the 9/11 attacks. /8 https://t.co/0IAPwwe71O"
1276495653963804672,redoonan,2020-06-26 12:40:54+00:00,1,Israel,What Maxine Peake said about Israel training murderous American police is true. What a pity she couldn't find the courage to stand by her own words against the pro Israel bullies destroying Labour as a credible opposition to an extremist government. \n\nhttps://t.co/3gpiXe3f6a
1300022096064520193,BareMocking,2020-08-30 10:46:35+00:00,1,Jews,@Chapter3point5 @SethBLowe @MairavZ I have researched many recent scientific studies in the genetics of Ashkenazi Jews. The science confirmed they are all descendants from 4 West European women and the genetic makeup is prehistoric European.\n\nBy the way; 85% of global Jews are Ashkenazis. \n\nhttps://t.co/7Kl8xwjN1p
1395547864395358217,BiscuitsAndCray,2021-05-21 01:11:53+00:00,0,Jews,The violent attacks against Jews going on in New York right now is wild not because of how out in the open they are but because they highlight the disconnect between media/twitter rhetoric on the Palestinian cause and the actual conduct and rhetoric from some activists
1397045252913917952,carlyeinfeld,2021-05-25 04:21:58+00:00,0,Jews,@Naiibl @LauraSaiepour @ronpetermen @MarkRuffalo Arabs also did massacres of Jews pre 1948 and when all the Arab nations attacked in 1948 Jews were killed or driven out of the Arab countries they were living in.
1442881065924939778,bonjourfriends,2021-09-28 15:57:08+00:00,0,Jews,"If a Palestinian senate candidate wrote this sentence-but substituted ""Jews"" for ""Palestinians""-they would be forced to drop out. But I doubt a single GOP leader will ask Mandel to do so. That's how normalized anti-Palestinian racism is. In US politics, it's the air we breathe https://t.co/4EIEKAJze6"
1225041530940948480,MelissaFloBix,2020-02-05 13:00:35+00:00,0,Jews,@cjbanning @JimMead18283862 @CxTheonaut They were written by Jews
1356160902542753793,hrdwerefox1,2021-02-01 08:42:10+00:00,0,Jews,Come on Jews the space lasers are supposed to be for hair removal only
1223198924535554048,saji_nh,2020-01-31 10:58:44+00:00,0,Israel,"Horrific scenes of panic as israel forces its way into al-Aqsa Mosque, opens fire on Palestinians praying with rubber bullets, shoots 10 ppl https://t.co/F5PAxTgTr1"
1279657359321829377,BlakeNordstrom1,2020-07-05 06:04:24+00:00,0,Israel,"Don't hate Israel, LOVE Israel @BrightonPSC ...... BIG LOVE TO @SussexFriends @IDF @FIDF @NorthWestFOI @IsraelinUSA @IsraelinUK @CUFI @CUFI_UK https://t.co/uBLxt2ATyq"
1293836686783389696,TheeHumbleSir,2020-08-13 09:07:59+00:00,0,Israel,"Let's appreciate a true Legend today, Israel Makoe.\n\nComment with any of his favourite lines and follow everyone who likes it. ❤️ https://t.co/f0ZdATSxYJ"
1229152388851929091,Ms_Lethu,2020-02-16 21:15:40+00:00,0,Israel,"1 Chronicles 4:10 �And Jabez called on the God of Israel saying, �Oh, that You would bless me indeed, and enlarge my territory, that Your hand would be with me, and that You would keep me from evil, that I may not cause pain!� So God granted him what he requested.�  I asked."
1314018201639018500,GrisSerpiente,2020-10-08 01:42:07+00:00,0,Jews,"It�s much easier to blame Orthodox Jews for a contagious disease outbreak than it is to translate public health materials into Yiddish, recruit community leaders, and do community education on the disease"
